it	post	likelihood	prior	r0	a	p	
124300	-401.955075325231	-398.471331369571	-3.48374395566024	0.261537232296698	0.369620660901998	0.254411182482772	
124400	-401.352408858506	-397.853835853682	-3.49857300482486	0.276701420238398	0.263802345609289	0.259080458554248	
124500	-402.287530063766	-398.770220063226	-3.51731000053975	0.2957299348341	0.10624453579076	0.262942683092005	
124600	-401.601131447611	-398.11121486418	-3.48991658343107	0.268164348341681	0.213826514105316	0.248750554048145	
124700	-401.751661627216	-398.244694740528	-3.50696688668793	0.285326567590394	0.152769695175808	0.258112381528669	
124800	-401.89322566386	-398.379765662115	-3.51346000174493	0.2918383067941	0.140049100038592	0.262270487340161	
124900	-401.600584255185	-398.089557514934	-3.51102674025072	0.289327677479171	0.187316081975583	0.263611886407976	
125000	-402.651837792984	-399.122386778721	-3.52945101426345	0.307853756006964	0.121352427056987	0.273155193634605	
125100	-402.711495884667	-399.231791076004	-3.47970480866255	0.257297940878355	0.420295511628497	0.254645019297265	
125200	-404.621014774561	-401.072976467931	-3.54803830662974	0.326431572912418	0.128924410883341	0.287560888224919	
125300	-402.613801649859	-399.084919086068	-3.52888256379044	0.307285177987226	0.121457485971045	0.272734354423468	
125400	-401.331294286802	-397.836282803782	-3.49501148301977	0.273227866050013	0.228031037817706	0.253774584193382	
125500	-401.611071346373	-398.101287035643	-3.50978431073007	0.288109829146573	0.173698235326443	0.261713039559512	
125600	-402.3202070564	-398.841943682361	-3.47826337403963	0.255931294672349	0.402107738936316	0.252123827363208	
125700	-401.296540192616	-397.804316570103	-3.49222362251352	0.270323565164739	0.274383363220844	0.254704220745043	
125800	-401.635754391479	-398.144895959916	-3.49085843156333	0.269122263156035	0.206175754428845	0.248995890919408	
125900	-401.802522044187	-398.324369021466	-3.47815302272138	0.255980069050723	0.360368553549047	0.249092538823083	
126000	-401.98691231419	-398.488866282422	-3.49804603176823	0.27640473609806	0.153407608321864	0.25120163269319	
126100	-401.367270917613	-397.875239181581	-3.49203173603169	0.270236144708628	0.233223122498024	0.251742119589695	
126200	-401.510152570148	-398.022567968155	-3.48758460199316	0.265781926931972	0.236240920447748	0.248370018154633	
