it	post	likelihood	prior	r0	a	p	
169800	-284.916418687328	-281.618628841722	-3.29778984560631	0.0736750289611498	0.719887553225274	0.104745267679564	
169900	-284.785203466771	-281.475671349162	-3.3095321176091	0.0862149767298231	0.598918138071897	0.113022337981793	
170000	-285.640243411102	-282.341764436429	-3.29847897467265	0.0752921632677297	0.576746947318318	0.0982293908883326	
170100	-285.078213695549	-281.78140859408	-3.29680510146846	0.0730534800514559	0.667532054404731	0.100702662939093	
170200	-285.251750729557	-281.942926222839	-3.30882450671812	0.0852538859751055	0.63984287825879	0.114529003223107	
170300	-284.968944804773	-281.653508112421	-3.31543669235223	0.0928383911401013	0.463610831066038	0.112245602769763	
170400	-286.207636491021	-282.88973855587	-3.31789793515105	0.095779320737345	0.344960349891338	0.108409843191801	
170500	-285.346267414367	-282.04866316806	-3.29760424630653	0.0731616342719624	0.764066206011924	0.106886914975723	
170600	-285.072442217405	-281.760733555785	-3.31170866162008	0.0884886401519159	0.58247665523086	0.114721090517039	
170700	-284.928070877935	-281.613451623107	-3.31461925482734	0.0918344309367219	0.502234545187096	0.113511684193095	
170800	-284.621586948449	-281.316609050337	-3.30497789811157	0.0820441977959106	0.531050678738396	0.103767428016543	
170900	-285.637087748672	-282.326742365411	-3.31034538326099	0.086800210000945	0.635853294609117	0.116198427597229	
171000	-284.823139997776	-281.521651854216	-3.30148814355955	0.0774979974795112	0.70235601817258	0.108686445707128	
171100	-284.615916137845	-281.305217382192	-3.31069875565282	0.0876060512382517	0.56019250545651	0.112212112510755	
171200	-284.895772101904	-281.582096607706	-3.31367549419783	0.0911479812860469	0.448081848118457	0.109385647997146	
171300	-285.591440866469	-282.297679731473	-3.29376113499635	0.069419628214089	0.750717068347151	0.100918579945281	
171400	-285.868110065213	-282.549719314333	-3.31839075087986	0.0961955582816134	0.366487762285399	0.110104992223469	
171500	-287.238140342041	-283.930694326179	-3.30744601586142	0.0851929904334227	0.381942202243956	0.0989942874923321	
171600	-284.527376045342	-281.216059169494	-3.31131687584732	0.0884227872639875	0.523538419720719	0.110867350723563	
171700	-284.685183630387	-281.37305073666	-3.31213289372664	0.0894890376273523	0.473334955517205	0.109021056498618	
171800	-285.021466061783	-281.724417802381	-3.29704825940184	0.0733001251332442	0.667009455687369	0.100991614908734	
171900	-288.419885115995	-285.130954248859	-3.28893086713536	0.0629187275469283	0.947471729363317	0.104119226757036	
172000	-285.41579741285	-282.104458916162	-3.31133849668803	0.0879581335093806	0.609382799221205	0.115855642443841	
172100	-284.486424977587	-281.176719838354	-3.30970513923339	0.0869126350153217	0.503761455323549	0.107881309906911	
172200	-284.326237511576	-281.022889905344	-3.30334760623126	0.0799890984687934	0.605785698699767	0.105765346588737	
172300	-285.519805336767	-282.212059988344	-3.30774534842217	0.0852400544844547	0.443095416133294	0.102409016370016	
172400	-285.110755326957	-281.808721475735	-3.3020338512217	0.0790489178337136	0.540612095547842	0.100736748666767	
172500	-285.858017644156	-282.553073644176	-3.30494399997939	0.0808279597945491	0.720057495776566	0.114251722248941	
172600	-285.932843320066	-282.620466411976	-3.31237690809069	0.088948255488647	0.617256252025256	0.117606460779591	
172700	-285.116069908306	-281.814724648757	-3.30134525954904	0.0771990033239106	0.724241676018575	0.109723961842438	
172800	-284.713625217774	-281.413890962533	-3.29973425524116	0.0762757591251263	0.622072329767981	0.10210298948311	
172900	-284.713885327395	-281.408831051805	-3.30505427558965	0.0821668734587708	0.522259692521767	0.10339676448023	
173000	-287.363207449615	-284.035944046003	-3.32726340361201	0.10506263582967	0.368005865067245	0.119698546571266	
173100	-284.594002468601	-281.294370517593	-3.29963195100856	0.0758715761825421	0.668842078116724	0.10443700440763	
173200	-284.527028957292	-281.220385258262	-3.30664369903008	0.0837687633465954	0.519867191649975	0.105153121622993	
173300	-284.885569866832	-281.581370399622	-3.30419946721018	0.0803615875728407	0.680331307323651	0.110979516729676	
173400	-285.352442459199	-282.045999788645	-3.3064426705535	0.0838347196392694	0.465687602479013	0.102082731566217	
173500	-284.741874995881	-281.431431838516	-3.31044315736478	0.0872426728531697	0.579112823703328	0.112990379666529	
173600	-284.460568239232	-281.156796104172	-3.3037721350599	0.0801533422432819	0.647327833157034	0.108574422375279	
173700	-284.464722846419	-281.163346392752	-3.30137645366706	0.0776934774592497	0.657168168597856	0.10605639445083	
173800	-285.501566016019	-282.20391840208	-3.29764761393843	0.0731243783421793	0.77454624103848	0.107521975252687	
173900	-285.424364722144	-282.114026815321	-3.31033790682315	0.0879163969587513	0.423764950339684	0.104328708120252	
174000	-284.670530132096	-281.363729751302	-3.30680038079348	0.0832810716889777	0.631772570754403	0.111520964341022	
174100	-284.84400201929	-281.532376307433	-3.31162571185663	0.0885007521230706	0.565921113733204	0.113655852343746	
174200	-284.561563409726	-281.255900010014	-3.3056633997126	0.0827472769562134	0.527730339788833	0.104408374513834	
174300	-284.383739218185	-281.07698075222	-3.30675846596542	0.0837917542923221	0.537230951152744	0.106220323953234	
174400	-284.426569870164	-281.119656783362	-3.30691308680178	0.0835595552343854	0.604963696212509	0.110140910055848	
174500	-285.155847337136	-281.840482905566	-3.3153644315699	0.0929471992421875	0.422754332679325	0.109883141863144	
174600	-284.379160202749	-281.070150995273	-3.30900920747606	0.0859517451748232	0.55386570619885	0.109826605479171	
174700	-284.702940536088	-281.403466181343	-3.29947435474539	0.0759559948928634	0.631622300716119	0.102271579397719	
174800	-284.55641115861	-281.256457644151	-3.29995351445926	0.0762595294509063	0.658841226645747	0.104318550056652	
174900	-285.268418736399	-281.958457647752	-3.30996108864742	0.0864940474182347	0.623444469133394	0.114983730677233	
175000	-284.490138112108	-281.181588628283	-3.30854948382484	0.0857367756403962	0.507756237918513	0.10674653976562	
175100	-285.409599099375	-282.109634352758	-3.29996474661787	0.0768728814739713	0.560042667156087	0.0992150807858225	
175200	-285.096941057029	-281.784685848337	-3.31225520869196	0.0890826981514671	0.574262020643802	0.114900639758456	
175300	-284.604619810239	-281.304817625208	-3.29980218503065	0.0762261849828043	0.640683049429209	0.103163019074535	
175400	-286.037911870555	-282.73352992908	-3.30438194147499	0.0817962657008299	0.460879501700403	0.0994687365033875	
175500	-284.506174350503	-281.19768194188	-3.30849240862298	0.0856884682830402	0.506026509427467	0.10658625837819	
175600	-285.917054276963	-282.624214137759	-3.29284013920399	0.0681708698160926	0.793176296819003	0.101833519507801	
175700	-284.90236929995	-281.58879989132	-3.3135694086298	0.091047270623965	0.446880701556803	0.109199904809212	
175800	-285.878213484767	-282.583633129616	-3.29458035515155	0.0698012027703205	0.806910922285171	0.105006153506123	
175900	-285.364820987588	-282.046751416278	-3.31806957131022	0.0956117260362932	0.432254340685906	0.113424898121625	
176000	-285.677729006344	-282.361909169915	-3.31581983642921	0.093573328461496	0.380231973668562	0.108068192086166	
176100	-285.529467247933	-282.235445073706	-3.29402217422769	0.0697745454497615	0.738106032926591	0.100627140961451	
176200	-284.802849806267	-281.49023243165	-3.31261737461704	0.0896345314010958	0.540225326549264	0.113353930107558	
176300	-285.626313844044	-282.332599793112	-3.2937140509321	0.0695285920146833	0.729634527512828	0.0997775258393388	
