it	post	likelihood	prior	r0	a	p	
137300	-68.047859770996	-64.8082362800489	-3.23962349094705	0.0113182933069757	1.16460907100708	0.0219150385152071	
137400	-72.5237312673923	-69.2762685836426	-3.24746268374978	0.0033922053780415	2.12352782760289	0.0141384383518328	
137500	-68.4452314325125	-65.2047801982058	-3.24045123430671	0.00659175084903919	1.57072322571192	0.0173499314960486	
137600	-68.3044490673876	-65.0635058054614	-3.24094326192624	0.00669521199539386	1.59526949021973	0.0179575170965443	
137700	-69.1780534567016	-65.9343112797753	-3.24374217692625	0.00832980079576291	1.6666583292187	0.023541263753444	
137800	-67.7749477936597	-64.5360266713278	-3.23892112233193	0.00976712837815366	1.23534349515111	0.0199207742516704	
137900	-68.8118003229073	-65.5677845765477	-3.24401574635957	0.0071790225338199	1.75003414978281	0.0217302610546434	
138000	-67.9440562595012	-64.703990985689	-3.24006527381223	0.00767901855520985	1.47394905327827	0.0187290778856514	
138100	-68.1611181378651	-64.9205349051497	-3.24058323271539	0.0105064373463384	1.30791201312103	0.0225530194765872	
138200	-69.3155470456699	-66.0714281505697	-3.24411889510019	0.0051770685892544	1.86645119476605	0.0173059354405833	
138300	-68.1331206820833	-64.8911866669643	-3.24193401511895	0.00746760783716955	1.60889906974051	0.0202105938407135	
